query,ground_truth
"The following given embeddings correspond to ""standing"": [[-7.62051, 10.699587, -0.93181634]], and the following given embeddings correspond to ""stair up"": [[4.3689303, 3.567343, -4.4287496]]; classify the embedding [4.301041,-6.8651257,0.7221517] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.0232763, 12.302867, -5.5943727]], and the following given embeddings correspond to ""stair up"": [[3.106459, 14.298995, -0.2211462]]; classify the embedding [8.787088,3.1586878,-4.5977173] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.92388, -16.455135, 0.27122477]], and the following given embeddings correspond to ""stair up"": [[16.912477, -3.235187, -3.5991638]]; classify the embedding [4.449132,-6.8467035,0.7001314] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.970864, 10.167045, -2.2375138]], and the following given embeddings correspond to ""stair up"": [[0.80905616, 0.63582695, -3.360045]]; classify the embedding [8.552056,3.603057,-4.9426985] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-17.57073, 6.283, -1.5356311]], and the following given embeddings correspond to ""stair up"": [[2.6544316, 9.70425, -3.394741]]; classify the embedding [6.208358,6.282702,-2.576973] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-22.29066, 0.9438103, -3.868343]], and the following given embeddings correspond to ""stair up"": [[-3.762064, -4.4541526, 7.6542063]]; classify the embedding [18.192926,-5.362862,1.643805] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-3.1740124, -12.052212, 6.3799734]], and the following given embeddings correspond to ""stair up"": [[0.4979557, 1.3878721, 0.24394257]]; classify the embedding [1.2618127,-6.6769447,0.48193598] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-3.5911925, -10.97177, 8.8525]], and the following given embeddings correspond to ""stair up"": [[17.644543, -1.9026268, 1.6271317]]; classify the embedding [5.3879175,-3.9567316,-3.537203] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.0681877, 9.790453, 0.97423667]], and the following given embeddings correspond to ""stair up"": [[3.0704174, -5.9949684, -5.3147464]]; classify the embedding [1.0282402,6.8567667,0.26198676] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-12.4682665, -17.442842, 2.2840805]], and the following given embeddings correspond to ""stair up"": [[9.3300295, 13.05275, -1.1578351]]; classify the embedding [8.662085,-3.5385141,-1.8923512] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.1467834, 10.613065, 4.0218544]], and the following given embeddings correspond to ""stair up"": [[6.4754777, 5.5048285, -5.082441]]; classify the embedding [3.6108794,13.868622,1.7213098] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.554367, -16.1625, 1.7774153]], and the following given embeddings correspond to ""stair up"": [[1.4749086, -4.533681, -0.030479573]]; classify the embedding [4.0509067,7.61913,0.52257043] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.128685, -10.808922, 5.0148754]], and the following given embeddings correspond to ""stair up"": [[3.6108794, 13.868622, 1.7213098]]; classify the embedding [3.8569577,2.9088256,0.78112406] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.0681877, 9.790453, 0.97423667]], and the following given embeddings correspond to ""stair up"": [[-0.88485986, 3.628911, 3.0514624]]; classify the embedding [9.540121,6.7893233,-2.4436073] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-3.9163523, -10.932824, 4.1123724]], and the following given embeddings correspond to ""stair up"": [[17.644073, -2.3282566, -5.906137]]; classify the embedding [12.8635435,-4.422357,-0.4755313] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.970864, 10.167045, -2.2375138]], and the following given embeddings correspond to ""stair up"": [[-0.88485986, 3.628911, 3.0514624]]; classify the embedding [7.108564,-4.42916,-2.5523462] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.354995, 10.322944, 3.546533]], and the following given embeddings correspond to ""stair up"": [[7.437977, -1.4794887, -2.8023536]]; classify the embedding [0.67489296,-2.2582264,-3.9487698] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-10.444548, -16.465227, 0.77976346]], and the following given embeddings correspond to ""stair up"": [[-1.9389948, -1.3109565, 0.80462724]]; classify the embedding [4.4622645,0.106255874,2.129223] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.358018, 12.178693, 1.0567602]], and the following given embeddings correspond to ""stair up"": [[1.5687175, -0.23296447, 0.9018724]]; classify the embedding [16.797787,2.1997852,-1.6163076] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.8628736, -8.537142, 7.3607655]], and the following given embeddings correspond to ""stair up"": [[2.1441805, -5.01501, -4.45989]]; classify the embedding [1.420233,-4.7220173,-0.062221278] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-12.094665, -17.584528, 2.6233833]], and the following given embeddings correspond to ""stair up"": [[9.24022, -3.0008318, -1.5774142]]; classify the embedding [4.3502607,15.756514,-1.8994246] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[2.3711815, -4.894227, 4.0001736]], and the following given embeddings correspond to ""stair up"": [[11.340279, -0.43830305, 2.941627]]; classify the embedding [1.5687175,-0.23296447,0.9018724] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.318173, -13.857077, 4.1905146]], and the following given embeddings correspond to ""stair up"": [[9.695298, 11.572062, -3.5230484]]; classify the embedding [7.386108,6.335107,-8.091463] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.168557, -9.8035345, 8.431174]], and the following given embeddings correspond to ""stair up"": [[0.72103304, 2.2057083, -3.1956348]]; classify the embedding [8.576677,12.325073,1.454764] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.895171, -17.328102, 3.1125197]], and the following given embeddings correspond to ""stair up"": [[9.723209, 11.516018, -3.581241]]; classify the embedding [0.72103304,2.2057083,-3.1956348] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-3.7572262, -11.036188, 8.566946]], and the following given embeddings correspond to ""stair up"": [[0.99381614, -5.28468, -0.6458123]]; classify the embedding [-4.3432164,10.527526,0.4694981] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-3.6799397, -11.9024315, 6.0014067]], and the following given embeddings correspond to ""stair up"": [[3.550685, -0.2871315, 2.1056504]]; classify the embedding [1.0859747,8.803354,1.480329] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.169936, 10.262311, -0.5013732]], and the following given embeddings correspond to ""stair up"": [[-3.781025, -2.036189, -6.1530204]]; classify the embedding [10.676406,-5.050098,1.9487063] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-9.700275, -16.625248, 5.299857]], and the following given embeddings correspond to ""stair up"": [[11.259581, 5.4933667, 1.6827875]]; classify the embedding [8.771728,12.999912,0.19616431] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-9.277186, 10.421233, 1.9681888]], and the following given embeddings correspond to ""stair up"": [[7.437977, -1.4794887, -2.8023536]]; classify the embedding [9.24022,-3.0008318,-1.5774142] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.92388, -16.455135, 0.27122477]], and the following given embeddings correspond to ""stair up"": [[2.598803, -5.5975213, -4.0621676]]; classify the embedding [6.5561666,14.136191,-2.610764] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-11.262393, -17.499128, 2.3185098]], and the following given embeddings correspond to ""stair up"": [[1.8849858, -0.91750216, 1.1424646]]; classify the embedding [2.598803,-5.5975213,-4.0621676] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-12.819477, -16.682074, 1.8342836]], and the following given embeddings correspond to ""stair up"": [[7.495535, -8.2528715, 0.32855517]]; classify the embedding [10.809397,3.025938,-8.941742] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.159327, 12.234781, -9.361606]], and the following given embeddings correspond to ""stair up"": [[-2.2799594, 6.5602436, 1.677233]]; classify the embedding [1.1939781,2.2078426,0.83574873] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[0.50409347, 0.8614329, -3.8086982]], and the following given embeddings correspond to ""stair up"": [[3.6108794, 13.868622, 1.7213098]]; classify the embedding [1.4370848,-0.46831384,-2.2982996] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-12.313951, -15.606952, 4.180559]], and the following given embeddings correspond to ""stair up"": [[17.644543, -1.9026268, 1.6271317]]; classify the embedding [6.1659327,-7.5615544,0.04354332] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-15.012531, -16.679134, 1.1174257]], and the following given embeddings correspond to ""stair up"": [[1.8849858, -0.91750216, 1.1424646]]; classify the embedding [3.550685,-0.2871315,2.1056504] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.344084, -15.410754, 0.7905166]], and the following given embeddings correspond to ""stair up"": [[1.0044202, 6.5826797, 0.04899336]]; classify the embedding [15.833677,-2.4088974,-5.9429336] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-15.9717045, -15.878621, -0.96401054]], and the following given embeddings correspond to ""stair up"": [[2.598803, -5.5975213, -4.0621676]]; classify the embedding [4.233124,-6.0991025,1.2856151] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.022517, -14.687983, 4.5636034]], and the following given embeddings correspond to ""stair up"": [[-15.41346, 10.610155, -7.029238]]; classify the embedding [5.662104,-7.9550753,-0.17492057] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-12.513758, -17.19655, 1.7423397]], and the following given embeddings correspond to ""stair up"": [[9.540121, 6.7893233, -2.4436073]]; classify the embedding [0.9578328,-3.7271276,-3.6694016] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[0.50409347, 0.8614329, -3.8086982]], and the following given embeddings correspond to ""stair up"": [[15.833677, -2.4088974, -5.9429336]]; classify the embedding [20.126642,-7.8083696,0.6726175] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-3.9163523, -10.932824, 4.1123724]], and the following given embeddings correspond to ""stair up"": [[18.312368, -2.588412, 5.3422203]]; classify the embedding [-1.6688544,11.687972,-3.6906912] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-21.191793, 1.3573496, -4.1702437]], and the following given embeddings correspond to ""stair up"": [[1.4261878, 0.3818283, 1.1762723]]; classify the embedding [-15.41346,10.610155,-7.029238] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.398405, -10.16762, 7.1764975]], and the following given embeddings correspond to ""stair up"": [[4.449132, -6.8467035, 0.7001314]]; classify the embedding [18.78794,-1.4831775,-4.3329215] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-17.57073, 6.283, -1.5356311]], and the following given embeddings correspond to ""stair up"": [[4.5138197, 2.4697175, 2.2806938]]; classify the embedding [1.197504,0.2602925,1.479718] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-9.669992, -16.888025, 5.9329934]], and the following given embeddings correspond to ""stair up"": [[5.6267686, 1.3316461, 2.6420166]]; classify the embedding [4.0979495,2.9616365,0.8128543] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.49651, -17.411568, 3.1271803]], and the following given embeddings correspond to ""stair up"": [[5.9224944, 11.321736, -4.6509724]]; classify the embedding [3.1110346,-5.4715304,-3.6324499] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.238025, -14.727766, 5.11014]], and the following given embeddings correspond to ""stair up"": [[7.437977, -1.4794887, -2.8023536]]; classify the embedding [11.340279,-0.43830305,2.941627] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-0.7299006, 2.0831938, -3.5447268]], and the following given embeddings correspond to ""stair up"": [[6.4754777, 5.5048285, -5.082441]]; classify the embedding [6.988121,-7.801614,0.53951263] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.398405, -10.16762, 7.1764975]], and the following given embeddings correspond to ""stair up"": [[9.723209, 11.516018, -3.581241]]; classify the embedding [7.152383,-8.275063,0.48359317] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.344084, -15.410754, 0.7905166]], and the following given embeddings correspond to ""stair up"": [[0.48389515, -5.1054463, -2.4862483]]; classify the embedding [4.2176123,-5.9222007,1.2703791] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.923025, 10.517578, -0.6360158]], and the following given embeddings correspond to ""stair up"": [[3.1536472, -8.330482, 2.9447107]]; classify the embedding [0.99381614,-5.28468,-0.6458123] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.180752, 11.135379, 4.3943872]], and the following given embeddings correspond to ""stair up"": [[2.6544316, 9.70425, -3.394741]]; classify the embedding [5.128075,4.2916503,-4.607848] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-2.3200066, -10.404411, 8.683852]], and the following given embeddings correspond to ""stair up"": [[4.3689303, 3.567343, -4.4287496]]; classify the embedding [3.8168724,-0.77060944,-0.023293981] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-2.71811, -5.109846, 6.743252]], and the following given embeddings correspond to ""stair up"": [[3.1110346, -5.4715304, -3.6324499]]; classify the embedding [0.25556615,2.3799834,1.745354] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-12.4682665, -17.442842, 2.2840805]], and the following given embeddings correspond to ""stair up"": [[4.3689303, 3.567343, -4.4287496]]; classify the embedding [1.0182462,-0.49043489,-3.2407856] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-1.9304234, -8.206371, 7.574687]], and the following given embeddings correspond to ""stair up"": [[7.386108, 6.335107, -8.091463]]; classify the embedding [7.232219,8.000287,1.5390695] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[1.4471476, -1.3999747, 0.6392625]], and the following given embeddings correspond to ""stair up"": [[1.4749086, -4.533681, -0.030479573]]; classify the embedding [8.957976,-4.731013,-0.2940196] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.2389927, 12.283762, -3.508557]], and the following given embeddings correspond to ""stair up"": [[15.833677, -2.4088974, -5.9429336]]; classify the embedding [18.77563,-1.1593846,-4.4646916] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.358018, 12.178693, 1.0567602]], and the following given embeddings correspond to ""stair up"": [[1.197504, 0.2602925, 1.479718]]; classify the embedding [-0.7050519,3.4156346,2.8249516] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.3294544, -18.2057, 4.475576]], and the following given embeddings correspond to ""stair up"": [[5.8211083, -7.2124953, 1.0811675]]; classify the embedding [17.644543,-1.9026268,1.6271317] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-3.9163523, -10.932824, 4.1123724]], and the following given embeddings correspond to ""stair up"": [[2.8623035, 1.3958572, -3.878762]]; classify the embedding [0.35082415,-7.2051373,1.9277172] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.128685, -10.808922, 5.0148754]], and the following given embeddings correspond to ""stair up"": [[-0.5586514, 9.771966, 1.0155506]]; classify the embedding [-2.2799594,6.5602436,1.677233] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.6244946, 11.79464, -3.4645905]], and the following given embeddings correspond to ""stair up"": [[6.1659327, -7.5615544, 0.04354332]]; classify the embedding [-3.762064,-4.4541526,7.6542063] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.309174, -14.995573, 5.2565475]], and the following given embeddings correspond to ""stair up"": [[0.72103304, 2.2057083, -3.1956348]]; classify the embedding [2.381388,-4.7264056,3.791069] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.146305, -16.812706, 3.6533325]], and the following given embeddings correspond to ""stair up"": [[5.5303717, -2.493812, -0.9075637]]; classify the embedding [0.85400337,-1.0705596,-3.9000854] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.373286, 11.495324, -2.2839086]], and the following given embeddings correspond to ""stair up"": [[9.24022, -3.0008318, -1.5774142]]; classify the embedding [1.8849858,-0.91750216,1.1424646] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.180752, 11.135379, 4.3943872]], and the following given embeddings correspond to ""stair up"": [[7.386108, 6.335107, -8.091463]]; classify the embedding [-1.736365,11.6454525,-3.6679454] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.093052, -16.17272, 0.32996652]], and the following given embeddings correspond to ""stair up"": [[7.437977, -1.4794887, -2.8023536]]; classify the embedding [2.249068,2.8851125,-3.7260232] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-2.3764734, -8.176355, 7.4574003]], and the following given embeddings correspond to ""stair up"": [[-0.5586514, 9.771966, 1.0155506]]; classify the embedding [4.3689303,3.567343,-4.4287496] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.0681877, 9.790453, 0.97423667]], and the following given embeddings correspond to ""stair up"": [[1.0525753, 0.50810283, -0.26560366]]; classify the embedding [5.8211083,-7.2124953,1.0811675] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-13.091911, -16.935686, 2.638056]], and the following given embeddings correspond to ""stair up"": [[5.3879175, -3.9567316, -3.537203]]; classify the embedding [11.259581,5.4933667,1.6827875] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.9550695, 10.9005995, 0.58678174]], and the following given embeddings correspond to ""stair up"": [[-15.41346, 10.610155, -7.029238]]; classify the embedding [3.0704174,-5.9949684,-5.3147464] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-15.712567, -16.211521, -0.8822415]], and the following given embeddings correspond to ""stair up"": [[7.386108, 6.335107, -8.091463]]; classify the embedding [7.1923747,-7.917599,-0.5440061] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.137372, 9.68886, 4.286453]], and the following given embeddings correspond to ""stair up"": [[7.7810397, 13.446871, 2.555253]]; classify the embedding [9.3300295,13.05275,-1.1578351] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-8.887054, 10.216922, 2.4666913]], and the following given embeddings correspond to ""stair up"": [[2.5958133, 0.042817593, 1.5860664]]; classify the embedding [2.1129208,0.5462967,-2.6525316] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.6683726, -14.192827, 2.8827772]], and the following given embeddings correspond to ""stair up"": [[11.259581, 5.4933667, 1.6827875]]; classify the embedding [18.649382,-1.8106303,-3.2275474] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-10.444548, -16.465227, 0.77976346]], and the following given embeddings correspond to ""stair up"": [[7.495535, -8.2528715, 0.32855517]]; classify the embedding [5.5510893,5.2610497,-0.088751815] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-15.2465925, -16.415268, 1.3289503]], and the following given embeddings correspond to ""stair up"": [[4.3689303, 3.567343, -4.4287496]]; classify the embedding [-1.2334546,6.374712,1.1334519] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.21362, -12.753669, 7.7144876]], and the following given embeddings correspond to ""stair up"": [[5.128075, 4.2916503, -4.607848]]; classify the embedding [5.973533,-6.6316485,1.4689665] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
